"GEO_ID","NAME","S1901_C01_001E","S1901_C01_001M","S1901_C01_002E","S1901_C01_002M","S1901_C01_003E","S1901_C01_003M","S1901_C01_004E","S1901_C01_004M","S1901_C01_005E","S1901_C01_005M","S1901_C01_006E","S1901_C01_006M","S1901_C01_007E","S1901_C01_007M","S1901_C01_008M","S1901_C01_009E","S1901_C01_009M","S1901_C01_010E","S1901_C01_010M","S1901_C01_011E","S1901_C01_011M","S1901_C01_012E","S1901_C01_012M","S1901_C01_013E","S1901_C01_013M","S1901_C01_014E","S1901_C01_014M","S1901_C01_015E","S1901_C01_015M","S1901_C01_016E","S1901_C01_016M","S1901_C02_001E","S1901_C02_001M","S1901_C02_002E","S1901_C02_002M","S1901_C02_003E","S1901_C02_003M","S1901_C02_004E","S1901_C02_004M","S1901_C02_005E","S1901_C02_005M","S1901_C02_006E","S1901_C02_006M","S1901_C02_007E","S1901_C02_007M","S1901_C02_008E","S1901_C02_008M","S1901_C02_009E","S1901_C02_009M","S1901_C02_010E","S1901_C02_010M","S1901_C02_011E","S1901_C02_011M","S1901_C02_012E","S1901_C02_012M","S1901_C02_013E","S1901_C02_013M","S1901_C02_014E","S1901_C02_014M","S1901_C02_015E","S1901_C02_015M","S1901_C02_016E","S1901_C02_016M","S1901_C03_001E","S1901_C03_001M","S1901_C03_002E","S1901_C03_002M","S1901_C03_003E","S1901_C03_003M","S1901_C03_004E","S1901_C03_004M","S1901_C03_005E","S1901_C03_005M","S1901_C03_006E","S1901_C03_006M","S1901_C03_007E","S1901_C03_007M","S1901_C03_008E","S1901_C03_008M","S1901_C03_009E","S1901_C03_009M","S1901_C03_010E","S1901_C03_010M","S1901_C03_011E","S1901_C03_011M","S1901_C03_012E","S1901_C03_012M","S1901_C01_008E","S1901_C03_013E","S1901_C03_013M","S1901_C03_014E","S1901_C03_014M","S1901_C03_015E","S1901_C03_015M","S1901_C03_016E","S1901_C03_016M","S1901_C04_001E","S1901_C04_001M","S1901_C04_002E","S1901_C04_002M","S1901_C04_003E","S1901_C04_003M","S1901_C04_004E","S1901_C04_004M","S1901_C04_005E","S1901_C04_005M","S1901_C04_006M","S1901_C04_007E","S1901_C04_007M","S1901_C04_008E","S1901_C04_008M","S1901_C04_009E","S1901_C04_009M","S1901_C04_010E","S1901_C04_010M","S1901_C04_011E","S1901_C04_011M","S1901_C04_012E","S1901_C04_012M","S1901_C04_013E","S1901_C04_013M","S1901_C04_014E","S1901_C04_014M","S1901_C04_015E","S1901_C04_015M","S1901_C04_016E","S1901_C04_016M","S1901_C04_006E"
"0500000US23011","Kennebec County, Maine","51547","1397","9.0","2.3","6.1","1.6","11.6","2.0","12.4","2.1","14.4","2.6","18.7","2.5","1.8","12.3","1.9","1.7","0.7","2.4","0.7","46014","2728","59889","3118","25.0","(X)","(X)","(X)","(X)","(X)","31164","1513","4.3","1.8","2.2","1.2","11.3","3.4","11.0","2.4","13.7","3.1","20.4","3.3","14.3","2.6","17.0","2.8","2.8","1.2","3.0","1.1","58761","6842","71903","4337","(X)","(X)","23.5","(X)","(X)","(X)","22771","1462","2.1","1.5","0.3","0.3","8.0","2.9","8.2","2.1","14.2","3.5","20.7","3.4","17.7","3.3","21.4","3.5","3.4","1.4","4.0","1.4","70050","6136","11.3","N","N","(X)","(X)","(X)","(X)","(X)","(X)","20383","1260","18.3","4.9","11.5","3.2","16.6","3.4","15.7","4.1","3.8","14.5","3.2","4.9","2.0","3.4","1.8","0.2","0.3","0.4","0.4","27089","3593","34505","2724","(X)","(X)","(X)","(X)","24.0","(X)","14.6"
"0500000US23019","Penobscot County, Maine","63171","1324","9.5","1.9","7.1","1.3","12.9","1.6","12.8","1.6","15.0","1.9","20.5","2.0","1.6","9.6","1.7","1.6","0.8","1.6","0.5","41653","1857","53416","2651","22.0","(X)","(X)","(X)","(X)","(X)","37996","1714","6.1","2.0","2.5","1.2","11.4","2.3","10.3","1.6","16.1","2.5","22.5","2.9","12.8","2.4","13.6","2.4","2.5","1.3","2.4","0.8","53183","3347","65061","3670","(X)","(X)","20.2","(X)","(X)","(X)","29806","1867","1.7","0.7","1.9","1.2","8.5","2.2","9.3","1.6","16.1","3.1","26.2","3.4","14.1","2.8","16.2","2.9","3.1","1.6","2.8","1.0","60221","3265","9.4","N","N","(X)","(X)","(X)","(X)","(X)","(X)","25175","1868","16.6","3.5","13.7","3.1","15.3","2.7","17.3","3.3","3.3","14.7","3.6","4.2","1.8","2.9","1.6","0.2","0.3","0.4","0.4","27127","2651","34004","2622","(X)","(X)","(X)","(X)","23.2","(X)","14.7"
"0500000US23031","York County, Maine","80221","2017","4.6","1.1","6.0","1.4","10.3","1.6","12.4","1.7","14.6","1.9","18.0","2.0","1.8","12.8","2.0","3.7","0.9","3.1","0.8","52408","2632","67865","3152","21.0","(X)","(X)","(X)","(X)","(X)","52004","2483","2.6","1.0","2.1","0.8","6.9","2.0","10.8","2.2","12.8","2.1","20.0","2.7","18.1","2.4","17.0","2.7","5.3","1.3","4.4","1.2","67053","4346","81491","4625","(X)","(X)","20.2","(X)","(X)","(X)","42110","2509","1.2","0.6","0.9","0.7","4.9","1.7","8.8","2.1","11.4","2.2","20.7","2.8","21.0","2.8","19.6","2.8","6.2","1.5","5.2","1.5","76671","3471","14.7","N","N","(X)","(X)","(X)","(X)","(X)","(X)","28217","2324","8.9","2.6","13.6","3.6","17.4","3.6","15.2","3.4","3.6","13.4","3.0","8.4","2.9","3.8","1.8","0.5","0.4","0.4","0.3","31306","1699","40001","3304","(X)","(X)","(X)","(X)","20.7","(X)","18.5"
"0500000US24001","Allegany County, Maryland","28565","1442","9.5","2.2","9.1","2.2","15.7","2.7","10.4","2.2","16.2","2.7","19.1","2.9","2.0","6.3","1.5","2.4","1.6","1.9","1.0","38509","2346","53361","4883","28.2","(X)","(X)","(X)","(X)","(X)","16192","1149","2.8","1.4","4.3","2.4","14.1","3.3","9.4","2.8","17.8","3.9","23.2","4.1","13.7","3.1","9.6","2.7","3.0","2.1","2.1","1.4","50789","4062","64839","7018","(X)","(X)","28.9","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","56453","4192","9.3","N","N","(X)","(X)","(X)","(X)","(X)","(X)","12373","1198","19.0","4.7","15.4","4.4","18.6","4.9","13.3","4.0","3.7","12.7","3.8","3.6","2.1","0.8","1.0","1.2","1.5","1.7","1.4","22450","3371","36219","6381","(X)","(X)","(X)","(X)","27.0","(X)","13.5"
"0500000US24003","Anne Arundel County, Maryland","201934","2545","3.6","0.7","2.3","0.5","5.4","0.8","5.2","0.7","8.8","1.0","16.8","1.6","1.3","22.7","1.6","10.4","1.0","10.5","0.9","89179","4122","107192","2985","23.6","(X)","(X)","(X)","(X)","(X)","142389","3178","1.9","0.6","1.1","0.5","2.8","0.8","4.6","0.8","8.1","1.2","15.2","1.7","15.3","1.4","25.4","1.9","12.4","1.3","13.3","1.3","101328","2407","120962","3785","(X)","(X)","24.5","(X)","(X)","(X)","109899","3682","0.9","0.5","0.6","0.4","1.7","0.6","2.4","0.6","5.7","1.0","13.9","1.9","16.1","1.6","27.8","2.0","14.7","1.6","16.3","1.5","114028","5252","14.3","135589","4590","(X)","(X)","(X)","(X)","(X)","(X)","59545","2932","8.5","1.8","5.1","1.4","12.4","2.0","6.5","1.6","2.0","20.8","2.5","11.9","2.5","15.5","2.6","4.8","1.5","2.6","1.0","53447","3698","68359","3800","(X)","(X)","(X)","(X)","20.9","(X)","11.9"
"0500000US24005","Baltimore County, Maryland","312306","2820","5.1","0.6","3.5","0.4","8.4","0.7","8.6","0.8","13.2","1.0","19.6","1.0","0.8","16.4","1.0","6.7","0.6","5.5","0.5","62444","1594","82644","1515","32.4","(X)","(X)","(X)","(X)","(X)","199190","4073","3.0","0.7","1.5","0.4","5.5","0.8","6.6","0.9","12.0","1.3","18.9","1.3","15.3","1.0","20.3","1.4","9.2","0.8","7.7","0.6","78914","2612","98748","2074","(X)","(X)","31.4","(X)","(X)","(X)","141931","4105","1.3","0.6","0.7","0.3","3.1","0.6","4.6","0.7","8.8","1.2","16.6","1.4","16.8","1.3","25.4","1.8","12.2","1.1","10.4","0.9","97106","2491","13.1","116562","2516","(X)","(X)","(X)","(X)","(X)","(X)","113116","3971","9.4","1.3","7.2","1.1","14.6","1.5","12.7","1.6","1.6","20.0","1.7","8.7","1.2","8.5","1.2","2.0","0.6","1.4","0.5","40617","1696","51528","1928","(X)","(X)","(X)","(X)","32.3","(X)","15.6"
"0500000US24009","Calvert County, Maryland","31054","952","4.5","2.1","2.0","1.2","7.7","2.6","5.4","2.2","8.2","2.0","14.0","3.1","2.7","23.9","3.4","10.6","2.3","7.7","2.1","87449","7092","101395","8016","28.5","(X)","(X)","(X)","(X)","(X)","23092","1311","0.8","0.7","1.9","1.6","6.8","3.1","2.9","1.7","7.7","2.7","14.8","3.6","15.9","3.3","27.4","3.6","13.1","2.9","8.8","2.7","99398","5531","112590","10493","(X)","(X)","26.1","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","113977","5557","15.9","N","N","(X)","(X)","(X)","(X)","(X)","(X)","7962","1101","15.5","7.7","2.3","1.7","15.3","5.6","12.9","7.1","4.8","10.6","4.5","12.2","5.5","11.0","5.7","2.8","2.3","3.4","2.0","38691","8839","60120","10604","(X)","(X)","(X)","(X)","31.2","(X)","14.0"
"0500000US24013","Carroll County, Maryland","60030","1047","2.2","0.6","2.9","1.0","7.1","1.5","7.2","1.6","11.3","1.8","16.2","1.9","2.1","22.2","2.2","10.1","1.5","5.8","1.2","80028","4270","92398","3345","23.8","(X)","(X)","(X)","(X)","(X)","42565","1756","1.4","0.9","0.9","0.6","2.8","1.2","4.1","1.3","8.3","1.8","15.6","2.4","18.2","2.3","27.4","2.6","13.3","2.1","7.9","1.7","97287","5189","109777","4408","(X)","(X)","22.3","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","105327","3415","15.1","N","N","(X)","(X)","(X)","(X)","(X)","(X)","17465","1632","5.3","2.0","8.1","3.1","16.5","3.8","15.6","4.1","4.7","16.8","3.8","8.9","3.1","8.1","2.9","1.1","0.8","0.4","0.5","37125","2729","46691","3222","(X)","(X)","(X)","(X)","26.6","(X)","19.3"
"0500000US24015","Cecil County, Maryland","35497","1427","5.8","1.9","4.4","1.7","12.6","3.4","7.3","2.1","13.6","3.4","15.0","2.9","2.9","18.5","3.0","4.6","1.4","2.9","1.1","63036","6478","72307","4541","24.7","(X)","(X)","(X)","(X)","(X)","24563","1843","4.1","2.6","2.4","1.6","6.6","2.7","6.7","2.2","12.4","3.9","15.7","3.5","19.1","3.5","23.7","3.6","6.3","2.0","3.0","1.3","78348","5802","83401","5096","(X)","(X)","26.6","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","87364","9013","15.4","N","N","(X)","(X)","(X)","(X)","(X)","(X)","10934","1496","14.2","5.4","9.0","4.5","23.8","8.9","10.9","4.5","6.0","12.4","4.3","7.3","3.7","4.6","2.7","1.2","1.2","1.9","1.8","27077","7664","43771","7398","(X)","(X)","(X)","(X)","18.4","(X)","14.8"
"0500000US24017","Charles County, Maryland","52267","985","5.6","1.8","1.9","1.0","4.1","1.3","4.6","1.3","9.5","2.3","15.5","2.2","2.2","23.8","2.3","12.5","2.0","9.3","1.9","90880","3657","104076","4974","37.0","(X)","(X)","(X)","(X)","(X)","37523","1842","3.8","1.8","1.6","1.1","2.6","1.2","3.5","1.4","8.3","2.3","15.6","2.8","13.4","2.0","26.1","2.6","13.2","2.3","11.8","2.4","101596","5359","113435","5263","(X)","(X)","34.8","(X)","(X)","(X)","27292","2252","1.5","1.3","0.5","0.5","0.9","0.8","2.8","1.5","5.4","2.0","12.7","2.9","13.5","2.3","30.3","3.4","16.6","3.1","15.5","3.2","117783","6256","13.2","N","N","(X)","(X)","(X)","(X)","(X)","(X)","14744","1516","11.9","5.1","3.9","2.0","7.9","3.6","7.8","3.3","4.4","14.9","5.3","15.2","4.9","16.2","5.5","7.3","4.4","2.6","1.6","58115","11151","74636","10384","(X)","(X)","(X)","(X)","39.3","(X)","12.3"
"0500000US24021","Frederick County, Maryland","86492","1541","3.0","0.7","2.9","0.9","4.6","1.1","6.4","1.2","10.2","1.8","18.3","2.1","1.6","21.9","2.4","10.6","1.4","7.6","1.1","80765","3382","96263","3100","22.7","(X)","(X)","(X)","(X)","(X)","62954","2172","2.4","0.9","1.7","0.9","3.6","1.3","4.9","1.1","8.6","1.7","17.0","2.1","15.5","1.8","25.0","2.7","12.1","1.8","9.3","1.3","91528","4844","105158","3460","(X)","(X)","21.3","(X)","(X)","(X)","48591","2437","0.6","0.4","0.8","0.7","1.3","0.6","3.2","1.1","7.9","1.8","15.6","2.4","16.3","2.0","27.9","3.0","14.9","2.2","11.6","1.7","105711","5389","14.3","N","N","(X)","(X)","(X)","(X)","(X)","(X)","23538","1878","6.1","1.9","7.6","3.1","8.4","2.3","11.9","3.0","4.1","20.5","3.7","12.3","2.7","10.7","3.1","5.0","2.1","2.1","1.2","50427","5196","64607","7406","(X)","(X)","(X)","(X)","22.8","(X)","15.4"
"0500000US24025","Harford County, Maryland","91628","1384","4.5","1.0","2.7","0.7","6.1","1.4","7.3","1.5","9.5","1.4","18.9","2.2","1.8","20.1","1.9","8.7","1.5","6.1","1.1","76645","4348","89591","3233","30.4","(X)","(X)","(X)","(X)","(X)","66001","2127","3.0","0.8","1.5","0.7","4.1","1.6","5.6","1.5","8.4","1.7","18.6","2.5","17.0","2.0","23.1","2.3","10.9","1.8","7.9","1.5","88450","5417","100835","3985","(X)","(X)","30.3","(X)","(X)","(X)","50791","2155","1.1","0.6","1.1","0.7","2.1","1.2","3.6","1.2","7.3","1.9","18.7","2.8","17.3","2.1","26.5","2.8","12.8","2.3","9.4","1.8","98465","4287","16.0","N","N","(X)","(X)","(X)","(X)","(X)","(X)","25627","1944","9.4","2.9","5.9","1.8","10.6","2.9","12.6","3.1","2.9","19.7","4.0","14.1","3.2","10.3","3.1","2.3","1.5","1.4","0.8","46729","5209","56885","4006","(X)","(X)","(X)","(X)","28.4","(X)","13.8"
"0500000US24027","Howard County, Maryland","107659","1329","2.6","0.8","2.1","0.9","3.3","1.0","4.0","0.9","5.7","1.1","12.7","1.5","1.6","24.1","1.9","13.8","1.3","18.0","1.5","108844","2972","131345","3882","20.2","(X)","(X)","(X)","(X)","(X)","82343","2030","1.6","0.8","1.4","0.9","1.8","0.8","3.6","1.1","4.2","1.2","10.1","1.6","13.1","1.8","25.4","2.2","16.8","1.7","22.1","1.6","125162","4703","147215","4169","(X)","(X)","21.2","(X)","(X)","(X)","66743","2547","0.5","0.4","0.5","0.5","1.7","0.9","1.6","0.6","2.9","1.1","6.6","1.3","12.1","1.8","28.5","2.2","19.7","2.0","25.8","1.9","140042","5530","13.6","N","N","(X)","(X)","(X)","(X)","(X)","(X)","25316","2067","5.9","2.7","4.4","2.2","8.3","3.2","6.6","2.4","2.8","23.2","4.1","15.1","2.8","18.5","3.4","3.5","1.8","3.5","2.3","66108","3046","75503","6439","(X)","(X)","(X)","(X)","14.8","(X)","10.8"
"0500000US24031","Montgomery County, Maryland","361116","2297","3.1","0.5","2.1","0.3","4.4","0.4","5.0","0.6","9.0","0.8","15.4","1.0","0.9","19.5","1.0","12.1","0.8","16.5","0.7","94965","2536","128217","2003","22.0","(X)","(X)","(X)","(X)","(X)","250105","4225","1.6","0.4","1.6","0.3","3.2","0.5","4.3","0.8","6.9","0.9","13.8","1.1","11.6","1.0","21.4","1.3","14.5","1.1","21.1","0.9","113588","2860","147632","2794","(X)","(X)","22.1","(X)","(X)","(X)","194338","4240","0.6","0.2","0.9","0.3","1.5","0.3","2.6","0.6","5.6","0.7","12.2","1.2","11.0","1.1","22.7","1.5","16.8","1.3","26.2","1.1","133543","3285","12.8","167985","3658","(X)","(X)","(X)","(X)","(X)","(X)","111011","4029","7.0","1.3","3.8","0.9","8.7","1.2","7.1","1.3","1.5","19.5","1.8","15.2","1.7","14.1","1.4","6.2","1.1","5.3","1.0","61823","2118","79591","3324","(X)","(X)","(X)","(X)","19.6","(X)","13.1"
"0500000US24033","Prince George's County, Maryland","303735","2853","4.5","0.5","2.6","0.4","6.2","0.6","7.5","0.7","12.9","1.0","19.8","1.0","1.1","18.0","0.9","8.7","0.8","5.4","0.6","69879","2118","85281","1642","34.9","(X)","(X)","(X)","(X)","(X)","196913","3962","3.0","0.6","1.9","0.5","5.3","0.7","6.4","0.8","11.1","1.2","19.1","1.2","14.6","1.3","19.9","1.1","11.3","1.0","7.3","0.8","79969","2014","95845","2039","(X)","(X)","37.2","(X)","(X)","(X)","113277","3399","0.8","0.3","0.6","0.3","2.9","0.7","3.8","0.7","8.0","1.1","16.3","1.6","15.0","1.6","24.9","1.6","16.0","1.7","11.8","1.3","105100","3439","14.6","118131","2753","(X)","(X)","(X)","(X)","(X)","(X)","106822","3747","8.4","1.2","4.2","0.8","9.3","1.3","10.1","1.3","1.7","21.3","1.6","14.2","1.7","11.8","1.4","2.7","0.7","1.2","0.4","50787","1474","60088","2109","(X)","(X)","(X)","(X)","26.6","(X)","16.9"
"0500000US24037","St. Mary's County, Maryland","39195","1166","2.5","1.2","3.7","1.5","4.8","1.8","4.3","2.0","7.6","2.4","16.9","3.5","3.9","25.5","3.4","9.5","2.4","5.6","2.0","86358","2573","101264","7542","24.5","(X)","(X)","(X)","(X)","(X)","29743","1838","1.4","1.3","2.8","1.8","3.1","1.5","3.1","2.2","6.9","2.6","17.4","4.3","17.8","3.9","29.2","4.2","11.4","3.2","7.0","2.5","94940","7251","111975","9767","(X)","(X)","25.2","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","105433","4565","19.6","N","N","(X)","(X)","(X)","(X)","(X)","(X)","9452","1338","8.7","4.3","7.2","3.4","8.0","4.0","8.2","3.8","4.9","17.2","5.8","22.8","7.7","14.2","5.2","1.4","1.6","1.1","1.4","60637","10477","62905","6077","(X)","(X)","(X)","(X)","22.1","(X)","11.3"
"0500000US24043","Washington County, Maryland","56459","1523","4.9","1.4","5.9","1.5","11.8","2.2","10.2","1.7","14.5","2.5","19.4","2.7","1.9","13.9","2.3","4.3","1.2","2.6","0.8","53167","3205","66169","2971","24.1","(X)","(X)","(X)","(X)","(X)","39079","1733","5.2","1.9","3.4","1.6","6.6","2.0","8.7","2.1","14.2","2.7","22.4","3.0","14.4","2.8","16.7","3.0","4.6","1.4","3.6","1.2","62035","2906","74242","3998","(X)","(X)","23.8","(X)","(X)","(X)","26760","1725","2.5","1.9","1.6","1.0","3.2","1.3","6.9","2.0","12.2","2.7","23.1","3.7","16.3","3.4","22.6","3.9","6.4","2.0","5.3","1.7","75601","5395","12.5","N","N","(X)","(X)","(X)","(X)","(X)","(X)","17380","1567","7.2","2.5","12.1","3.5","24.1","5.1","12.8","3.5","3.9","13.2","3.6","7.0","2.3","4.5","2.3","3.6","2.4","0.2","0.4","29539","4563","42873","4539","(X)","(X)","(X)","(X)","23.7","(X)","15.3"
"0500000US24045","Wicomico County, Maryland","36857","1494","8.3","2.1","3.7","1.6","11.2","3.1","12.6","2.5","11.8","2.4","21.6","3.6","2.8","13.4","2.7","4.3","1.9","2.1","1.2","51451","2470","64167","4085","30.7","(X)","(X)","(X)","(X)","(X)","25545","1606","6.4","2.9","3.7","2.2","8.1","3.3","11.5","2.9","12.6","3.3","22.6","4.5","10.1","3.2","16.3","3.8","5.8","2.7","2.9","1.8","60433","9807","71915","6192","(X)","(X)","30.1","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","74969","10412","10.9","N","N","(X)","(X)","(X)","(X)","(X)","(X)","11312","1327","15.9","5.3","7.3","3.3","17.8","5.9","15.5","5.5","4.7","16.4","4.4","9.0","4.4","4.2","2.2","0.8","1.1","0.4","0.7","29953","5090","39687","4135","(X)","(X)","(X)","(X)","28.6","(X)","12.8"
"0500000US24510","Baltimore city, Maryland","244397","3814","13.6","0.9","8.8","0.9","13.1","1.0","10.3","0.8","15.0","1.2","15.9","1.1","0.8","8.8","0.7","3.3","0.5","3.0","0.4","39241","1252","55699","1546","36.0","(X)","(X)","(X)","(X)","(X)","123565","3900","10.9","1.4","6.1","1.2","10.7","1.3","10.8","1.2","14.8","1.6","16.8","1.6","9.8","1.4","10.6","1.2","4.9","0.9","4.6","0.8","47070","1955","66508","2728","(X)","(X)","39.8","(X)","(X)","(X)","57086","3153","3.5","1.1","3.0","1.4","6.9","1.4","6.0","1.1","11.5","1.9","19.3","2.4","13.3","2.1","17.8","2.3","9.7","1.9","8.9","1.6","74669","4505","8.1","97139","4889","(X)","(X)","(X)","(X)","(X)","(X)","120832","3717","18.5","1.5","11.5","1.3","15.9","1.5","10.0","1.3","1.6","14.5","1.5","6.2","1.1","6.2","0.8","1.4","0.5","1.4","0.4","28926","2693","42435","1769","(X)","(X)","(X)","(X)","30.1","(X)","14.5"
"0500000US25001","Barnstable County, Massachusetts","89766","3222","5.4","1.1","5.5","1.1","9.5","1.4","8.5","1.3","12.9","1.6","18.9","1.8","1.9","14.8","1.8","6.0","1.2","5.3","0.9","59453","3652","80444","3876","27.5","(X)","(X)","(X)","(X)","(X)","56740","2631","2.0","0.8","2.0","0.9","6.6","1.7","6.0","1.4","12.7","1.9","20.1","2.5","17.1","2.5","19.1","2.6","7.7","1.7","6.7","1.4","76334","5472","97102","5128","(X)","(X)","29.3","(X)","(X)","(X)","46782","2376","1.5","0.8","0.7","0.4","5.4","1.5","4.7","1.4","11.8","2.0","19.4","2.4","17.7","2.6","21.8","3.0","9.1","1.9","7.9","1.6","83875","3867","13.3","N","N","(X)","(X)","(X)","(X)","(X)","(X)","33026","2476","11.3","2.8","11.9","2.7","15.1","2.7","12.8","2.7","2.6","17.8","2.8","6.3","2.0","6.2","2.1","2.9","1.7","2.9","1.0","33933","3504","50478","4021","(X)","(X)","(X)","(X)","23.9","(X)","12.9"
"0500000US25003","Berkshire County, Massachusetts","55420","1545","7.1","1.6","9.2","1.8","11.3","1.9","11.5","1.6","14.3","2.4","18.3","2.1","1.9","9.4","1.8","3.1","1.0","3.2","0.9","46509","2791","62757","3038","26.7","(X)","(X)","(X)","(X)","(X)","32770","1720","4.3","2.1","3.6","1.5","8.7","2.3","8.9","1.6","13.1","2.6","19.8","2.5","17.6","2.6","13.9","2.8","4.8","1.7","5.3","1.6","64292","5347","80699","4982","(X)","(X)","26.6","(X)","(X)","(X)","23730","1596","0.9","0.6","1.3","1.0","5.3","2.0","7.9","1.7","11.9","3.4","20.3","3.0","20.9","3.4","18.4","3.5","6.4","2.3","6.9","2.1","77277","3388","12.6","N","N","(X)","(X)","(X)","(X)","(X)","(X)","22650","1866","13.5","3.4","17.0","3.4","15.4","3.1","15.3","3.2","4.2","13.9","3.0","4.3","1.4","2.4","1.3","0.6","0.5","0.2","0.2","27353","2081","34305","1994","(X)","(X)","(X)","(X)","26.3","(X)","17.4"
"0500000US25005","Bristol County, Massachusetts","208983","3118","8.3","1.0","6.9","0.9","10.4","1.0","8.6","0.9","12.6","1.1","17.6","1.3","1.1","13.9","1.1","5.8","0.8","3.5","0.5","53689","1787","69655","1696","33.9","(X)","(X)","(X)","(X)","(X)","137073","3415","4.2","0.9","3.4","0.7","8.0","1.2","8.3","1.0","12.1","1.4","17.9","1.4","15.8","1.6","17.5","1.5","8.0","1.1","4.8","0.7","69093","3405","83592","2562","(X)","(X)","34.2","(X)","(X)","(X)","97471","2912","1.6","0.5","1.0","0.5","4.5","0.9","6.6","1.0","10.0","1.4","18.9","1.7","18.1","1.8","22.1","2.0","10.9","1.5","6.2","1.0","84994","3203","12.5","98644","3070","(X)","(X)","(X)","(X)","(X)","(X)","71910","2965","16.2","2.0","14.2","2.2","16.1","2.0","10.2","1.7","2.2","15.6","2.2","5.7","1.4","6.0","1.2","1.3","0.7","0.7","0.4","28745","3001","40078","2038","(X)","(X)","(X)","(X)","30.4","(X)","14.1"
"0500000US25009","Essex County, Massachusetts","283543","2919","6.4","0.6","5.4","0.6","8.8","0.9","7.5","0.7","10.3","0.8","16.7","1.2","0.9","16.1","1.1","7.9","0.7","8.6","0.8","67888","1919","91908","2860","32.0","(X)","(X)","(X)","(X)","(X)","188737","4504","3.6","0.6","3.3","0.6","6.1","0.7","6.2","0.8","9.4","0.9","16.4","1.2","13.7","1.2","19.6","1.4","9.6","0.9","12.1","1.0","84307","2855","109946","3400","(X)","(X)","33.3","(X)","(X)","(X)","136441","4429","1.0","0.4","1.3","0.4","3.1","0.7","4.5","0.6","7.6","0.9","15.0","1.5","16.0","1.5","23.4","1.7","11.9","1.1","16.3","1.4","101591","1664","12.3","131414","4598","(X)","(X)","(X)","(X)","(X)","(X)","94806","3826","12.8","1.7","10.2","1.4","15.0","1.7","11.0","1.5","1.6","16.7","1.8","8.9","1.2","8.1","1.2","3.3","0.9","1.5","0.7","35905","2208","52113","2970","(X)","(X)","(X)","(X)","27.4","(X)","12.5"
"0500000US25011","Franklin County, Massachusetts","29377","866","5.2","1.4","5.9","1.8","9.6","1.9","9.5","1.7","15.0","2.7","21.2","3.1","2.2","13.8","2.6","2.5","0.8","3.1","1.2","55416","2764","67335","3659","23.6","(X)","(X)","(X)","(X)","(X)","17600","979","2.9","1.6","1.6","1.4","4.5","2.0","8.8","2.2","14.8","3.4","22.4","3.8","18.5","3.5","18.3","3.1","3.7","1.3","4.5","2.0","69444","6399","81121","5628","(X)","(X)","24.3","(X)","(X)","(X)","13083","954","0.3","0.5","0.3","0.4","2.2","1.7","6.3","2.2","15.3","4.0","22.9","4.1","20.0","3.9","23.1","4.0","4.8","1.8","4.8","2.4","78089","5236","14.2","N","N","(X)","(X)","(X)","(X)","(X)","(X)","11777","1052","9.1","3.0","12.0","4.0","18.1","3.6","11.5","2.7","4.6","18.2","4.5","7.9","2.9","5.1","2.7","0.7","0.6","1.1","1.0","34484","3359","44373","4271","(X)","(X)","(X)","(X)","22.1","(X)","16.3"
"0500000US25013","Hampden County, Massachusetts","176328","2458","10.1","1.1","7.3","0.9","11.8","1.1","8.7","1.0","12.8","1.2","17.7","1.2","1.1","11.8","1.1","4.4","0.6","3.6","0.8","48865","2517","65409","2339","28.4","(X)","(X)","(X)","(X)","(X)","113708","3022","6.8","1.0","5.0","1.1","9.2","1.1","8.5","1.2","12.7","1.6","17.8","1.6","13.5","1.4","15.5","1.5","5.9","0.9","5.2","1.1","60491","1978","77563","3149","(X)","(X)","29.3","(X)","(X)","(X)","73329","3158","1.5","0.6","1.3","0.6","6.8","1.3","6.2","1.3","11.7","1.9","17.3","2.0","16.9","1.9","22.2","2.3","8.6","1.4","7.6","1.6","83305","2637","11.8","97930","4168","(X)","(X)","(X)","(X)","(X)","(X)","62620","3240","17.6","2.4","12.0","1.7","16.6","1.8","9.7","1.6","1.8","17.6","2.1","6.9","1.5","4.0","1.1","1.2","0.6","0.8","0.5","29546","2548","39769","2135","(X)","(X)","(X)","(X)","25.2","(X)","13.6"
